User ID,Registration Date,Current Subscription Status,Date of Premium Subscription,Number of Videos Watched,Total Watch Time,Primary Device,Age Group,Country,Favorite Genre,Number of Customer Support Interactions,Net Promoter Score,Engagement Trend,Social Shares
11952,2023-09-28,Premium,2023-09-30,68,87.8,Smart TV,65+,Italy,Romance,2,5,Increasing,0
11953,2023-05-16,Premium,2023-06-11,71,118.4,Mobile,25-34,France,Drama,4,6,Decreasing,2
11954,2023-04-12,Premium,2023-05-07,39,42.6,Mobile,45-54,France,Documentary,2,5,Decreasing,1
11955,2023-07-01,Premium,2023-07-07,55,57.2,Mobile,45-54,UK,Romance,5,2,Stable,1
11956,2023-09-27,Free,,75,78.6,Desktop,65+,Italy,Documentary,3,4,Decreasing,2
11957,2023-06-26,Premium,2023-07-18,79,84.4,Desktop,45-54,Canada,Sci-Fi,0,7,Increasing,1
11958,2023-06-27,Premium,2023-07-20,53,63.3,Mobile,35-44,USA,Comedy,0,10,Stable,1
11959,2023-04-13,Free,,42,52.6,Tablet,25-34,Italy,Romance,2,0,Decreasing,0
11960,2023-04-12,Free,,63,69.3,Mobile,35-44,USA,Romance,4,0,Increasing,3
11961,2023-09-30,Premium,2023-10-01,42,46.1,Mobile,65+,France,Comedy,4,5,Decreasing,1
11962,2023-06-18,Premium,2023-07-01,52,80.3,Mobile,18-24,Canada,Action,2,8,Decreasing,1
11963,2023-04-14,Premium,2023-05-12,15,15.0,Desktop,35-44,Brazil,Sci-Fi,2,8,Decreasing,0
11964,2023-09-03,Free,,105,132.6,Smart TV,55-64,Canada,Documentary,3,3,Increasing,4
11965,2023-06-19,Premium,2023-07-06,150,173.9,Smart TV,55-64,Brazil,Drama,2,5,Increasing,7
11966,2023-05-26,Free,,32,33.2,Desktop,18-24,Japan,Action,1,5,Decreasing,1
11967,2023-04-18,Free,,70,101.3,Desktop,25-34,Germany,Drama,5,0,Stable,3
11968,2023-05-18,Free,,76,94.4,Tablet,18-24,Spain,Sci-Fi,4,1,Decreasing,3
11969,2023-08-18,Premium,2023-09-08,122,107.3,Smart TV,35-44,France,Documentary,0,7,Decreasing,4
11970,2023-06-08,Premium,2023-06-29,58,84.9,Mobile,45-54,Italy,Action,2,6,Decreasing,0
11971,2023-05-18,Free,,42,71.2,Desktop,25-34,Brazil,Action,1,1,Increasing,1
11972,2023-05-11,Premium,2023-05-13,39,68.7,Smart TV,65+,Germany,Documentary,1,6,Stable,1
11973,2023-05-14,Free,,107,104.3,Desktop,18-24,USA,Comedy,1,4,Increasing,3
11974,2023-07-12,Premium,2023-07-17,99,153.2,Tablet,65+,Japan,Drama,0,10,Increasing,3
11975,2023-05-06,Free,,74,87.7,Smart TV,25-34,Germany,Action,4,2,Decreasing,3
11976,2023-08-30,Premium,2023-09-03,31,51.8,Mobile,65+,Italy,Action,0,8,Decreasing,0
11977,2023-08-09,Premium,2023-08-11,78,108.6,Smart TV,35-44,Japan,Sci-Fi,1,9,Stable,3
11978,2023-05-11,Free,,95,119.6,Smart TV,55-64,Brazil,Drama,2,3,Increasing,1
11979,2023-04-18,Premium,2023-05-05,78,97.9,Smart TV,65+,UK,Documentary,3,6,Increasing,1
11980,2023-04-12,Free,,120,152.6,Smart TV,18-24,USA,Action,0,10,Increasing,3
11981,2023-09-27,Premium,2023-09-28,64,80.2,Smart TV,65+,France,Drama,0,8,Decreasing,1
11982,2023-06-08,Free,,141,153.0,Tablet,45-54,Italy,Drama,2,5,Increasing,2
11983,2023-06-05,Premium,2023-06-14,30,35.9,Desktop,25-34,Australia,Sci-Fi,4,4,Decreasing,1
11984,2023-09-30,Premium,2023-10-01,80,86.9,Tablet,25-34,France,Comedy,1,8,Increasing,3
11985,2023-08-09,Free,,18,18.0,Mobile,45-54,France,Action,3,3,Stable,0
11986,2023-05-01,Free,,133,208.2,Desktop,65+,Japan,Romance,1,4,Increasing,5
11987,2023-04-09,Free,,28,28.7,Mobile,65+,Japan,Drama,2,1,Decreasing,0
11988,2023-04-29,Free,,8,4.5,Mobile,45-54,Italy,Drama,3,3,Decreasing,0
11989,2023-09-02,Free,,51,48.3,Mobile,45-54,USA,Sci-Fi,2,5,Decreasing,1
11990,2023-09-14,Free,,61,66.7,Smart TV,45-54,France,Action,1,6,Increasing,1
11991,2023-05-31,Free,,47,53.9,Tablet,18-24,Spain,Documentary,1,2,Decreasing,2
11992,2023-05-03,Premium,2023-05-08,138,167.8,Mobile,65+,France,Comedy,3,6,Increasing,6
11993,2023-05-13,Premium,2023-05-16,153,252.9,Smart TV,25-34,Germany,Documentary,4,3,Increasing,7
11994,2023-06-26,Premium,2023-07-18,53,69.5,Smart TV,25-34,Australia,Romance,4,6,Decreasing,1
11995,2023-04-21,Premium,2023-05-21,132,162.5,Mobile,35-44,Spain,Action,2,6,Increasing,2
11996,2023-08-16,Free,,68,65.5,Tablet,55-64,Brazil,Documentary,1,7,Increasing,2
11997,2023-05-04,Premium,2023-05-26,27,56.0,Smart TV,45-54,Spain,Drama,1,7,Decreasing,0
11998,2023-07-08,Free,,46,67.5,Desktop,18-24,UK,Action,5,0,Decreasing,1
11999,2023-07-23,Premium,2023-07-27,74,75.6,Mobile,45-54,Spain,Romance,2,6,Stable,0
12000,2023-06-09,Premium,2023-06-11,129,190.1,Smart TV,18-24,UK,Drama,1,7,Increasing,2
12001,2023-06-15,Premium,2023-06-28,19,19.3,Desktop,55-64,Brazil,Sci-Fi,4,3,Increasing,0
12002,2023-07-22,Premium,2023-08-21,62,83.2,Tablet,45-54,Germany,Comedy,1,9,Stable,0
12003,2023-05-20,Premium,2023-05-27,49,73.0,Tablet,55-64,Japan,Romance,5,2,Increasing,1
12004,2023-08-25,Premium,2023-09-18,62,51.2,Mobile,18-24,France,Comedy,1,6,Decreasing,3
12005,2023-06-03,Premium,2023-07-03,42,56.7,Tablet,65+,Canada,Comedy,2,6,Stable,1
12006,2023-06-12,Premium,2023-06-23,16,27.9,Mobile,25-34,Brazil,Romance,1,8,Increasing,0
12007,2023-09-04,Premium,2023-09-18,17,22.0,Tablet,35-44,Australia,Comedy,2,8,Decreasing,0
12008,2023-09-11,Free,,17,24.8,Tablet,35-44,UK,Documentary,4,0,Decreasing,0
12009,2023-06-16,Free,,29,46.8,Smart TV,18-24,Canada,Romance,3,1,Decreasing,1
12010,2023-09-27,Premium,2023-09-28,31,25.2,Desktop,55-64,Japan,Documentary,0,9,Increasing,1
12011,2023-04-23,Premium,2023-04-27,54,48.9,Desktop,45-54,France,Sci-Fi,2,7,Decreasing,1
12012,2023-04-01,Premium,2023-04-07,82,83.0,Mobile,55-64,France,Romance,4,5,Increasing,3
12013,2023-07-03,Premium,2023-07-14,79,68.7,Desktop,45-54,France,Documentary,0,8,Decreasing,1
12014,2023-06-24,Premium,2023-07-19,157,191.9,Tablet,65+,UK,Sci-Fi,5,4,Increasing,3
12015,2023-07-29,Premium,2023-08-17,29,28.1,Mobile,35-44,USA,Comedy,0,10,Stable,0
12016,2023-06-09,Premium,2023-06-30,114,134.8,Smart TV,18-24,Australia,Romance,5,4,Stable,1
12017,2023-05-09,Premium,2023-05-27,28,42.4,Tablet,45-54,USA,Action,1,6,Stable,0
12018,2023-05-12,Free,,90,104.5,Smart TV,55-64,UK,Romance,2,2,Stable,1
12019,2023-08-27,Premium,2023-09-13,105,83.7,Mobile,25-34,Germany,Comedy,3,5,Stable,3
12020,2023-08-02,Premium,2023-08-09,72,84.6,Tablet,35-44,Canada,Romance,0,9,Decreasing,2
12021,2023-05-27,Premium,2023-06-26,117,133.8,Desktop,65+,Italy,Sci-Fi,5,3,Increasing,5
12022,2023-04-12,Premium,2023-05-06,24,11.7,Mobile,35-44,France,Comedy,3,6,Decreasing,0
12023,2023-04-16,Premium,2023-04-19,58,36.3,Mobile,55-64,Canada,Comedy,5,5,Increasing,1
12024,2023-07-20,Free,,99,134.7,Desktop,55-64,Australia,Documentary,3,0,Stable,1
12025,2023-05-15,Free,,75,96.7,Mobile,45-54,Spain,Action,4,0,Decreasing,2
12026,2023-09-29,Premium,2023-09-30,45,61.2,Desktop,45-54,USA,Documentary,5,2,Stable,1
12027,2023-07-12,Premium,2023-07-22,34,38.3,Tablet,45-54,France,Action,1,6,Stable,1
12028,2023-06-30,Free,,55,73.9,Desktop,18-24,USA,Drama,0,3,Stable,1
12029,2023-05-28,Premium,2023-06-20,42,43.7,Desktop,45-54,UK,Comedy,5,2,Stable,0
12030,2023-05-05,Free,,139,199.7,Tablet,65+,Canada,Romance,4,0,Increasing,1
12031,2023-05-21,Free,,5,8.0,Mobile,45-54,Germany,Documentary,5,4,Stable,0
12032,2023-09-19,Premium,2023-09-27,12,11.6,Desktop,45-54,Spain,Comedy,3,5,Decreasing,0
12033,2023-07-13,Premium,2023-08-07,97,126.8,Tablet,25-34,Australia,Action,2,5,Decreasing,3
12034,2023-09-06,Free,,40,60.5,Desktop,18-24,France,Action,0,6,Decreasing,1
12035,2023-08-27,Premium,2023-08-30,92,114.9,Smart TV,65+,Brazil,Documentary,4,5,Increasing,1
12036,2023-09-06,Premium,2023-09-12,49,56.6,Desktop,25-34,UK,Comedy,5,2,Increasing,1
12037,2023-08-07,Premium,2023-08-23,20,16.3,Mobile,45-54,Japan,Comedy,5,2,Decreasing,0
12038,2023-07-05,Premium,2023-07-09,73,112.5,Tablet,45-54,Spain,Drama,5,3,Stable,1
12039,2023-09-30,Free,,62,57.3,Smart TV,25-34,Spain,Action,1,7,Decreasing,2
12040,2023-06-17,Free,,15,12.6,Desktop,35-44,Australia,Documentary,3,2,Increasing,0
12041,2023-09-20,Premium,2023-09-24,48,71.3,Desktop,25-34,France,Action,4,6,Increasing,1
12042,2023-09-05,Premium,2023-09-30,28,50.1,Desktop,25-34,France,Comedy,1,6,Increasing,0
12043,2023-08-05,Premium,2023-08-25,43,53.6,Smart TV,45-54,Japan,Documentary,2,7,Increasing,0
12044,2023-07-24,Premium,2023-08-06,142,175.0,Tablet,65+,USA,Sci-Fi,1,9,Increasing,6
12045,2023-09-09,Free,,75,103.1,Desktop,55-64,Australia,Documentary,3,0,Decreasing,3
12046,2023-07-21,Premium,2023-08-18,43,59.6,Tablet,65+,Canada,Romance,1,9,Stable,1
12047,2023-09-12,Premium,2023-09-24,81,108.0,Desktop,18-24,Italy,Action,5,3,Stable,2
12048,2023-04-23,Premium,2023-05-05,45,52.7,Smart TV,25-34,Australia,Documentary,5,2,Decreasing,1
12049,2023-04-27,Premium,2023-05-09,91,114.4,Smart TV,25-34,UK,Romance,4,3,Stable,3
12050,2023-09-10,Free,,111,103.9,Smart TV,55-64,USA,Sci-Fi,1,6,Increasing,3
12051,2023-08-12,Premium,2023-08-24,77,116.5,Mobile,35-44,Japan,Comedy,3,7,Decreasing,2
12052,2023-05-23,Premium,2023-06-17,87,140.6,Smart TV,55-64,Germany,Sci-Fi,5,4,Decreasing,1
12053,2023-05-05,Premium,2023-05-27,50,48.2,Smart TV,25-34,Canada,Romance,3,6,Stable,2
12054,2023-07-06,Premium,2023-07-19,101,91.9,Desktop,45-54,Spain,Comedy,3,7,Increasing,4
12055,2023-04-25,Free,,101,107.4,Smart TV,45-54,Australia,Documentary,4,0,Stable,2
12056,2023-07-04,Free,,29,30.1,Tablet,25-34,Japan,Comedy,0,5,Decreasing,0
12057,2023-06-26,Premium,2023-07-12,39,51.8,Smart TV,35-44,USA,Sci-Fi,0,10,Decreasing,0
12058,2023-05-25,Free,,91,84.3,Tablet,55-64,UK,Romance,4,5,Increasing,2
12059,2023-06-08,Free,,39,26.2,Mobile,55-64,USA,Comedy,4,0,Decreasing,1
12060,2023-07-20,Premium,2023-08-01,141,164.4,Mobile,45-54,France,Action,1,7,Increasing,5
12061,2023-07-15,Premium,2023-08-14,39,40.9,Tablet,55-64,Brazil,Comedy,2,6,Increasing,1
12062,2023-07-22,Premium,2023-08-11,88,127.3,Tablet,18-24,Japan,Action,2,6,Stable,2
12063,2023-08-28,Premium,2023-09-27,80,107.6,Desktop,65+,Japan,Drama,5,4,Stable,3
12064,2023-09-09,Premium,2023-09-19,92,100.1,Desktop,65+,Canada,Sci-Fi,4,6,Stable,2
12065,2023-05-21,Premium,2023-06-14,118,154.2,Mobile,65+,France,Action,2,6,Increasing,2
12066,2023-09-18,Free,,46,55.9,Desktop,55-64,Australia,Sci-Fi,4,5,Stable,2
12067,2023-06-20,Premium,2023-06-25,47,59.9,Desktop,35-44,Australia,Action,2,7,Stable,0
12068,2023-07-27,Premium,2023-08-23,24,26.5,Desktop,45-54,Germany,Sci-Fi,1,6,Increasing,0
12069,2023-06-05,Premium,2023-06-15,97,82.9,Tablet,35-44,Italy,Comedy,0,8,Decreasing,1
12070,2023-06-13,Premium,2023-07-10,140,177.8,Smart TV,45-54,France,Sci-Fi,1,9,Increasing,1
12071,2023-09-19,Premium,2023-09-25,80,86.7,Mobile,35-44,Brazil,Comedy,1,8,Increasing,2
12072,2023-04-04,Premium,2023-04-22,184,147.0,Desktop,65+,Brazil,Romance,1,6,Increasing,2
12073,2023-05-18,Premium,2023-06-01,78,95.8,Tablet,55-64,Italy,Documentary,2,6,Decreasing,3
12074,2023-05-31,Premium,2023-06-14,48,69.2,Tablet,18-24,UK,Action,0,10,Decreasing,0
12075,2023-08-10,Free,,25,15.3,Mobile,35-44,USA,Romance,1,7,Decreasing,1
12076,2023-06-28,Premium,2023-07-07,13,15.3,Mobile,18-24,Germany,Action,3,4,Decreasing,0
12077,2023-08-05,Free,,54,68.4,Smart TV,45-54,Germany,Action,4,0,Stable,1
12078,2023-05-04,Free,,99,127.7,Smart TV,65+,UK,Action,5,0,Stable,4
12079,2023-05-24,Premium,2023-05-29,69,63.5,Smart TV,45-54,Brazil,Documentary,1,9,Decreasing,2
12080,2023-06-04,Premium,2023-06-25,68,84.5,Mobile,25-34,Germany,Documentary,0,7,Stable,2
12081,2023-06-18,Free,,25,24.8,Desktop,45-54,Japan,Romance,2,0,Increasing,1
12082,2023-07-24,Premium,2023-08-08,31,35.7,Mobile,55-64,France,Comedy,5,3,Stable,0
12083,2023-06-01,Premium,2023-06-18,62,65.9,Smart TV,35-44,Spain,Action,3,7,Increasing,3
12084,2023-06-02,Premium,2023-06-25,50,66.9,Desktop,18-24,Germany,Documentary,5,3,Decreasing,1
12085,2023-06-08,Premium,2023-06-27,63,60.9,Tablet,45-54,Japan,Comedy,0,8,Decreasing,2
12086,2023-07-04,Premium,2023-08-02,151,187.0,Tablet,25-34,Spain,Documentary,2,5,Increasing,5
12087,2023-07-22,Premium,2023-08-12,44,59.5,Mobile,18-24,France,Action,0,8,Decreasing,1
12088,2023-04-14,Premium,2023-05-01,34,32.1,Desktop,45-54,France,Comedy,2,6,Decreasing,1
12089,2023-04-15,Premium,2023-05-07,63,101.8,Smart TV,45-54,Italy,Documentary,3,5,Decreasing,1
12090,2023-07-28,Premium,2023-08-08,59,79.4,Desktop,65+,USA,Action,1,6,Stable,1
12091,2023-08-08,Premium,2023-08-29,125,185.1,Smart TV,35-44,Italy,Action,1,8,Stable,1
12092,2023-04-05,Premium,2023-04-23,64,77.3,Tablet,25-34,Spain,Action,3,6,Decreasing,2
12093,2023-07-07,Premium,2023-07-30,76,120.4,Mobile,45-54,France,Documentary,4,3,Increasing,1
12094,2023-05-05,Premium,2023-05-28,80,120.8,Smart TV,45-54,Japan,Drama,2,8,Stable,1
12095,2023-07-27,Premium,2023-08-05,9,18.8,Mobile,45-54,Germany,Documentary,5,3,Decreasing,0
12096,2023-05-18,Free,,33,40.4,Desktop,35-44,UK,Sci-Fi,4,3,Stable,1
12097,2023-08-08,Premium,2023-08-11,94,106.6,Tablet,25-34,USA,Romance,4,4,Stable,3
12098,2023-06-19,Premium,2023-06-20,49,63.7,Smart TV,25-34,Canada,Sci-Fi,1,6,Decreasing,1
12099,2023-07-22,Free,,83,88.4,Desktop,35-44,Germany,Sci-Fi,4,3,Decreasing,2
12100,2023-09-28,Free,,61,93.4,Tablet,65+,Japan,Documentary,3,0,Increasing,1
12101,2023-07-02,Premium,2023-07-24,52,83.9,Desktop,65+,USA,Comedy,1,8,Stable,0
12102,2023-09-07,Free,,12,12.0,Mobile,18-24,Germany,Documentary,0,6,Increasing,0
12103,2023-04-16,Premium,2023-05-01,57,65.7,Smart TV,35-44,Germany,Sci-Fi,5,5,Stable,1
12104,2023-05-30,Free,,132,166.5,Tablet,35-44,Italy,Documentary,0,8,Increasing,2
12105,2023-06-09,Premium,2023-06-29,40,48.9,Desktop,55-64,USA,Drama,5,4,Decreasing,1
12106,2023-09-27,Free,,31,28.3,Mobile,35-44,Italy,Documentary,3,2,Decreasing,1
12107,2023-08-17,Premium,2023-08-29,104,147.1,Tablet,18-24,Canada,Action,2,5,Stable,1
12108,2023-04-18,Premium,2023-04-20,133,167.4,Desktop,18-24,Germany,Comedy,5,4,Increasing,1
12109,2023-07-03,Premium,2023-07-15,2,3.4,Mobile,18-24,Italy,Comedy,5,2,Decreasing,0
12110,2023-08-01,Premium,2023-08-05,74,105.5,Tablet,18-24,USA,Comedy,5,2,Decreasing,2
12111,2023-08-08,Premium,2023-08-09,20,17.2,Desktop,35-44,Japan,Comedy,5,5,Stable,0
12112,2023-08-21,Premium,2023-08-29,82,91.2,Smart TV,45-54,Canada,Romance,1,9,Stable,1
12113,2023-07-27,Premium,2023-08-14,63,60.4,Mobile,25-34,UK,Comedy,5,2,Increasing,1
12114,2023-09-18,Premium,2023-09-21,85,81.8,Desktop,35-44,Japan,Sci-Fi,1,8,Stable,2
12115,2023-06-26,Premium,2023-07-25,140,162.9,Desktop,45-54,Spain,Drama,4,3,Increasing,5
12116,2023-08-01,Premium,2023-08-19,54,60.3,Smart TV,45-54,Germany,Action,2,8,Stable,1
12117,2023-04-23,Free,,60,67.7,Smart TV,25-34,Japan,Comedy,0,3,Stable,1
12118,2023-09-12,Free,,96,110.5,Smart TV,55-64,France,Romance,1,9,Stable,3
12119,2023-06-24,Premium,2023-06-28,97,120.3,Desktop,65+,Germany,Comedy,4,6,Decreasing,2
12120,2023-06-13,Premium,2023-07-11,83,120.4,Smart TV,25-34,Germany,Documentary,2,8,Decreasing,3
12121,2023-07-23,Premium,2023-08-15,23,31.9,Tablet,35-44,USA,Action,0,8,Increasing,0
12122,2023-06-12,Premium,2023-06-16,22,31.5,Tablet,45-54,Japan,Comedy,3,4,Decreasing,0
12123,2023-05-08,Premium,2023-05-23,149,196.4,Smart TV,45-54,Canada,Sci-Fi,4,4,Increasing,1
12124,2023-07-14,Premium,2023-07-31,128,172.5,Tablet,65+,UK,Drama,2,7,Stable,2
12125,2023-09-26,Premium,2023-09-27,105,109.1,Mobile,18-24,France,Action,0,7,Stable,3
12126,2023-06-06,Premium,2023-06-30,63,63.4,Tablet,25-34,UK,Sci-Fi,4,5,Decreasing,2
12127,2023-09-23,Premium,2023-09-28,90,79.7,Mobile,45-54,Italy,Comedy,2,6,Stable,3
12128,2023-07-24,Premium,2023-08-20,56,76.3,Mobile,25-34,France,Comedy,1,6,Decreasing,1
12129,2023-05-04,Premium,2023-05-30,145,224.7,Smart TV,25-34,UK,Comedy,0,7,Increasing,5
12130,2023-04-05,Premium,2023-04-07,34,36.0,Mobile,65+,Germany,Sci-Fi,5,2,Stable,0
12131,2023-05-28,Premium,2023-06-01,53,59.8,Desktop,65+,Japan,Action,2,7,Stable,1
12132,2023-08-21,Free,,6,8.2,Tablet,45-54,Australia,Comedy,1,3,Increasing,0
12133,2023-05-23,Premium,2023-06-06,103,150.1,Smart TV,65+,Germany,Drama,4,5,Decreasing,4
12134,2023-08-09,Premium,2023-08-16,75,72.4,Smart TV,65+,Italy,Documentary,5,5,Increasing,3
12135,2023-06-25,Premium,2023-06-28,118,152.1,Smart TV,65+,Germany,Comedy,5,4,Stable,1
12136,2023-04-11,Free,,42,36.2,Tablet,45-54,Japan,Sci-Fi,4,5,Stable,0
12137,2023-09-09,Premium,2023-09-22,100,125.8,Smart TV,35-44,France,Action,5,5,Decreasing,1
12138,2023-04-09,Premium,2023-04-17,32,33.6,Desktop,35-44,Germany,Romance,0,10,Decreasing,0
12139,2023-08-27,Premium,2023-09-24,107,122.8,Smart TV,35-44,France,Comedy,3,7,Stable,1
12140,2023-04-13,Free,,142,199.0,Desktop,18-24,Australia,Drama,5,0,Increasing,7
12141,2023-06-18,Free,,46,60.6,Desktop,45-54,France,Documentary,4,4,Stable,1
12142,2023-06-25,Premium,2023-07-06,81,119.3,Desktop,25-34,Germany,Documentary,2,8,Increasing,1
12143,2023-05-28,Premium,2023-06-16,83,99.1,Smart TV,25-34,Japan,Romance,2,8,Stable,3
12144,2023-04-22,Premium,2023-04-30,32,52.4,Mobile,25-34,Spain,Action,1,9,Stable,0
12145,2023-09-09,Premium,2023-09-22,34,67.7,Smart TV,25-34,France,Action,1,6,Decreasing,1
12146,2023-04-05,Premium,2023-04-26,82,111.8,Smart TV,45-54,Brazil,Comedy,1,9,Decreasing,2
12147,2023-08-03,Premium,2023-08-10,36,51.2,Tablet,45-54,Australia,Romance,0,9,Decreasing,1
12148,2023-08-26,Premium,2023-09-22,87,126.2,Mobile,45-54,Brazil,Action,4,4,Increasing,2
12149,2023-04-22,Premium,2023-05-11,20,24.2,Tablet,55-64,Australia,Documentary,3,6,Stable,0
12150,2023-06-14,Premium,2023-07-09,107,105.1,Smart TV,65+,Australia,Documentary,2,8,Decreasing,2
12151,2023-06-13,Premium,2023-07-04,102,110.8,Mobile,65+,Brazil,Romance,3,6,Stable,2
12152,2023-04-26,Free,,67,90.6,Smart TV,55-64,UK,Documentary,4,0,Stable,1
12153,2023-04-12,Premium,2023-05-11,31,29.1,Mobile,35-44,Italy,Action,3,5,Decreasing,1
12154,2023-08-23,Free,,90,128.0,Desktop,45-54,USA,Romance,2,1,Increasing,2
12155,2023-06-29,Premium,2023-07-09,100,149.5,Smart TV,45-54,Japan,Drama,0,7,Decreasing,3
12156,2023-07-10,Premium,2023-07-28,95,108.2,Desktop,65+,Canada,Action,0,7,Stable,2
12157,2023-09-23,Free,,13,11.1,Desktop,35-44,Australia,Sci-Fi,2,1,Increasing,0
12158,2023-04-25,Free,,117,136.2,Tablet,65+,USA,Documentary,1,0,Increasing,4
12159,2023-06-16,Free,,88,117.8,Smart TV,25-34,Australia,Action,5,0,Decreasing,4
12160,2023-09-04,Premium,2023-09-07,134,175.0,Smart TV,25-34,Germany,Comedy,5,5,Increasing,6
12161,2023-06-23,Premium,2023-07-22,99,87.3,Tablet,45-54,UK,Documentary,2,8,Decreasing,2
12162,2023-04-02,Free,,5,7.5,Desktop,55-64,Japan,Sci-Fi,4,5,Decreasing,0
12163,2023-07-08,Premium,2023-07-18,56,71.1,Mobile,18-24,UK,Romance,0,7,Increasing,1
12164,2023-05-13,Free,,26,38.7,Smart TV,45-54,Australia,Action,4,4,Decreasing,0
12165,2023-09-06,Free,,55,64.3,Desktop,25-34,Japan,Action,2,5,Increasing,2
12166,2023-06-04,Premium,2023-06-22,142,146.7,Mobile,45-54,USA,Romance,1,8,Increasing,1
12167,2023-06-06,Premium,2023-07-02,71,111.3,Smart TV,25-34,Canada,Comedy,1,7,Stable,1
12168,2023-07-20,Free,,33,47.6,Tablet,55-64,Australia,Romance,0,1,Stable,1
12169,2023-04-14,Free,,92,134.2,Smart TV,65+,Australia,Documentary,0,2,Increasing,2
12170,2023-04-03,Premium,2023-04-23,132,143.9,Tablet,55-64,Australia,Documentary,5,4,Increasing,4
12171,2023-08-24,Premium,2023-09-07,59,75.5,Desktop,25-34,France,Drama,0,10,Stable,2
12172,2023-08-20,Premium,2023-08-24,100,112.2,Mobile,45-54,Brazil,Sci-Fi,2,7,Decreasing,1
12173,2023-09-16,Premium,2023-09-22,51,43.9,Mobile,35-44,USA,Comedy,5,2,Decreasing,0
12174,2023-08-27,Premium,2023-09-02,67,78.2,Desktop,25-34,Italy,Sci-Fi,1,7,Increasing,1
12175,2023-06-14,Premium,2023-06-20,87,109.6,Tablet,65+,Australia,Romance,2,8,Decreasing,4
12176,2023-07-10,Premium,2023-07-17,18,17.6,Desktop,18-24,Canada,Romance,5,3,Stable,0
12177,2023-04-27,Premium,2023-05-27,60,72.6,Desktop,18-24,Canada,Drama,1,8,Stable,2
12178,2023-08-18,Free,,77,90.6,Smart TV,55-64,Germany,Action,3,0,Decreasing,3
12179,2023-09-26,Premium,2023-09-29,45,51.1,Mobile,45-54,USA,Action,3,6,Increasing,1
12180,2023-04-12,Premium,2023-05-08,48,54.5,Desktop,55-64,Spain,Romance,5,4,Stable,2
12181,2023-06-06,Premium,2023-07-05,90,110.1,Smart TV,55-64,Canada,Documentary,1,7,Stable,4
12182,2023-08-28,Premium,2023-09-19,67,78.1,Desktop,65+,Canada,Romance,4,4,Stable,3
12183,2023-04-18,Premium,2023-05-18,66,55.6,Mobile,18-24,UK,Romance,2,6,Increasing,3
12184,2023-04-05,Free,,72,116.9,Desktop,25-34,France,Action,4,3,Stable,2
12185,2023-09-04,Premium,2023-09-17,109,143.7,Tablet,65+,Spain,Sci-Fi,3,5,Increasing,4
12186,2023-09-26,Premium,2023-09-29,55,60.9,Desktop,35-44,Spain,Action,2,8,Decreasing,1
12187,2023-04-27,Premium,2023-05-20,22,28.8,Desktop,45-54,Brazil,Sci-Fi,3,5,Decreasing,0
12188,2023-09-04,Free,,22,30.0,Desktop,65+,UK,Sci-Fi,5,2,Decreasing,0
12189,2023-09-12,Premium,2023-09-17,91,98.9,Mobile,65+,Germany,Sci-Fi,2,5,Stable,3
12190,2023-05-17,Premium,2023-06-07,79,90.2,Smart TV,45-54,Spain,Documentary,3,4,Stable,2
12191,2023-08-19,Premium,2023-09-11,24,20.0,Tablet,18-24,USA,Romance,1,8,Stable,0
12192,2023-06-04,Premium,2023-06-16,41,48.0,Smart TV,35-44,France,Romance,0,8,Stable,0
12193,2023-05-19,Free,,80,74.3,Mobile,25-34,Japan,Documentary,2,0,Stable,1
12194,2023-05-13,Free,,132,130.6,Smart TV,45-54,UK,Documentary,1,3,Increasing,4
12195,2023-06-12,Premium,2023-07-05,102,128.7,Tablet,35-44,Italy,Documentary,0,9,Increasing,4
12196,2023-07-11,Premium,2023-08-08,144,191.7,Desktop,65+,Spain,Action,4,4,Increasing,6
12197,2023-04-12,Free,,49,72.4,Desktop,55-64,UK,Documentary,5,0,Decreasing,2
12198,2023-05-23,Premium,2023-06-02,86,84.5,Desktop,55-64,Australia,Romance,5,2,Increasing,1
12199,2023-06-17,Premium,2023-06-23,112,160.1,Mobile,65+,Japan,Sci-Fi,4,5,Decreasing,1
12200,2023-05-20,Premium,2023-05-22,69,74.4,Desktop,18-24,UK,Comedy,0,8,Decreasing,2
12201,2023-07-20,Premium,2023-08-19,124,146.0,Mobile,35-44,USA,Sci-Fi,3,5,Increasing,5
12202,2023-05-22,Free,,104,140.6,Mobile,25-34,Australia,Action,0,3,Increasing,4
12203,2023-06-29,Free,,82,120.9,Desktop,65+,Japan,Drama,2,0,Increasing,1
12204,2023-06-13,Premium,2023-07-07,71,77.9,Desktop,35-44,France,Comedy,1,6,Decreasing,1
12205,2023-05-25,Premium,2023-06-18,186,240.7,Smart TV,65+,UK,Drama,4,4,Increasing,3
12206,2023-05-17,Free,,1,0.1,Mobile,55-64,USA,Comedy,3,0,Stable,0
12207,2023-05-12,Premium,2023-05-19,53,65.1,Tablet,45-54,Germany,Action,4,3,Stable,1
12208,2023-04-03,Premium,2023-05-01,26,37.9,Desktop,25-34,Brazil,Action,1,7,Stable,1
12209,2023-09-05,Free,,6,5.4,Tablet,45-54,Spain,Documentary,4,0,Stable,0
12210,2023-09-12,Premium,2023-09-14,80,115.8,Desktop,18-24,Spain,Sci-Fi,1,9,Increasing,2
12211,2023-04-20,Premium,2023-04-24,36,54.8,Desktop,45-54,USA,Documentary,2,7,Stable,1
